config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.2_ls0.2,44,77,0.8789,0.9948,0.8740,0.9970,30.91
lr0.001_bs64_dr0.2_ls0.2,44,78,0.8794,0.9947,0.8747,0.9964,31.19
lr0.001_bs64_dr0.2_ls0.2,44,79,0.8792,0.9950,0.8744,0.9968,30.92
lr0.001_bs64_dr0.2_ls0.2,44,80,0.8794,0.9949,0.8751,0.9967,31.15
lr0.001_bs64_dr0.2_ls0.2,44,81,0.8789,0.9950,0.8750,0.9962,30.77
lr0.001_bs64_dr0.2_ls0.2,44,82,0.8782,0.9954,0.8749,0.9968,31.02
lr0.001_bs64_dr0.2_ls0.2,44,83,0.8791,0.9948,0.8741,0.9966,31.00
lr0.001_bs64_dr0.2_ls0.2,44,84,0.8791,0.9944,0.8741,0.9968,31.02
lr0.001_bs64_dr0.2_ls0.2,44,85,0.8779,0.9955,0.8744,0.9964,31.30
lr0.001_bs64_dr0.2_ls0.2,44,86,0.8786,0.9949,0.8741,0.9968,30.76
lr0.001_bs64_dr0.2_ls0.2,44,87,0.8779,0.9955,0.8742,0.9965,31.00
lr0.001_bs64_dr0.2_ls0.2,44,88,0.8778,0.9954,0.8746,0.9964,30.89
lr0.001_bs64_dr0.2_ls0.2,44,89,0.8791,0.9948,0.8742,0.9968,30.95
lr0.001_bs64_dr0.2_ls0.2,44,90,0.8779,0.9953,0.8744,0.9968,31.04
lr0.001_bs64_dr0.2_ls0.2,44,91,0.8784,0.9951,0.8742,0.9966,31.09
lr0.001_bs64_dr0.2_ls0.2,44,92,0.8789,0.9946,0.8743,0.9965,30.96
lr0.001_bs64_dr0.2_ls0.2,44,93,0.8781,0.9952,0.8743,0.9967,35.47
lr0.001_bs64_dr0.2_ls0.2,44,94,0.8777,0.9955,0.8742,0.9967,30.81
lr0.001_bs64_dr0.2_ls0.2,44,95,0.8781,0.9953,0.8742,0.9968,30.84
lr0.001_bs64_dr0.2_ls0.2,44,96,0.8783,0.9950,0.8743,0.9967,30.77
lr0.001_bs64_dr0.2_ls0.2,44,97,0.8771,0.9957,0.8742,0.9967,30.93
