config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs128_dr0.0_ls0.1,42,49,0.7092,0.9968,0.7233,0.9913,27.89
lr0.001_bs128_dr0.0_ls0.1,42,50,0.7082,0.9968,0.7274,0.9908,27.74
lr0.001_bs128_dr0.0_ls0.1,42,51,0.7100,0.9964,0.7273,0.9897,27.74
lr0.001_bs128_dr0.0_ls0.1,42,52,0.7093,0.9963,0.7235,0.9915,27.76
lr0.001_bs128_dr0.0_ls0.1,42,53,0.7089,0.9965,0.7253,0.9911,27.77
lr0.001_bs128_dr0.0_ls0.1,42,54,0.7022,0.9982,0.7125,0.9940,27.80
lr0.001_bs128_dr0.0_ls0.1,42,55,0.6998,0.9988,0.7141,0.9941,27.74
lr0.001_bs128_dr0.0_ls0.1,42,56,0.6992,0.9990,0.7128,0.9944,27.73
lr0.001_bs128_dr0.0_ls0.1,42,57,0.7007,0.9985,0.7145,0.9935,27.75
lr0.001_bs128_dr0.0_ls0.1,42,58,0.7004,0.9985,0.7182,0.9923,27.77
lr0.001_bs128_dr0.0_ls0.1,42,59,0.6999,0.9986,0.7187,0.9928,27.76
lr0.001_bs128_dr0.0_ls0.1,42,60,0.7004,0.9984,0.7146,0.9937,27.81
lr0.001_bs128_dr0.0_ls0.1,42,61,0.6979,0.9991,0.7120,0.9938,28.02
lr0.001_bs128_dr0.0_ls0.1,42,62,0.6973,0.9992,0.7103,0.9946,27.96
lr0.001_bs128_dr0.0_ls0.1,42,63,0.6964,0.9996,0.7099,0.9946,27.89
lr0.001_bs128_dr0.0_ls0.1,42,64,0.6968,0.9994,0.7099,0.9947,27.92
lr0.001_bs128_dr0.0_ls0.1,42,65,0.6969,0.9992,0.7096,0.9948,27.74
lr0.001_bs128_dr0.0_ls0.1,42,66,0.6970,0.9992,0.7087,0.9951,27.74
lr0.001_bs128_dr0.0_ls0.1,42,67,0.6966,0.9995,0.7104,0.9943,27.78
lr0.001_bs128_dr0.0_ls0.1,42,68,0.6967,0.9992,0.7105,0.9940,27.75
lr0.001_bs128_dr0.0_ls0.1,42,69,0.6965,0.9994,0.7092,0.9947,27.63
lr0.001_bs128_dr0.0_ls0.1,42,70,0.6963,0.9994,0.7072,0.9955,27.63
lr0.001_bs128_dr0.0_ls0.1,42,71,0.6968,0.9993,0.7113,0.9941,27.65
lr0.001_bs128_dr0.0_ls0.1,42,72,0.6963,0.9994,0.7102,0.9941,27.66
lr0.001_bs128_dr0.0_ls0.1,42,73,0.6962,0.9993,0.7104,0.9943,27.65
lr0.001_bs128_dr0.0_ls0.1,42,74,0.6958,0.9995,0.7091,0.9947,28.22
lr0.001_bs128_dr0.0_ls0.1,42,75,0.6956,0.9995,0.7080,0.9953,28.41
lr0.001_bs128_dr0.0_ls0.1,42,76,0.6961,0.9994,0.7125,0.9938,28.36
lr0.001_bs128_dr0.0_ls0.1,42,77,0.6951,0.9997,0.7098,0.9947,28.12
lr0.001_bs128_dr0.0_ls0.1,42,78,0.6949,0.9997,0.7072,0.9955,27.90
lr0.001_bs128_dr0.0_ls0.1,42,79,0.6947,0.9998,0.7086,0.9949,27.94
lr0.001_bs128_dr0.0_ls0.1,42,80,0.6949,0.9997,0.7086,0.9953,27.75
lr0.001_bs128_dr0.0_ls0.1,42,81,0.6947,0.9997,0.7075,0.9952,27.76
lr0.001_bs128_dr0.0_ls0.1,42,82,0.6947,0.9998,0.7085,0.9950,27.79
lr0.001_bs128_dr0.0_ls0.1,42,83,0.6944,0.9998,0.7071,0.9957,27.84
lr0.001_bs128_dr0.0_ls0.1,42,84,0.6943,0.9999,0.7082,0.9950,28.09
lr0.001_bs128_dr0.0_ls0.1,42,85,0.6945,0.9997,0.7070,0.9957,28.13
lr0.001_bs128_dr0.0_ls0.1,42,86,0.6944,0.9998,0.7066,0.9956,28.13
lr0.001_bs128_dr0.0_ls0.1,42,87,0.6942,0.9998,0.7081,0.9950,28.11
lr0.001_bs128_dr0.0_ls0.1,42,88,0.6941,0.9998,0.7080,0.9953,28.11
lr0.001_bs128_dr0.0_ls0.1,42,89,0.6944,0.9998,0.7070,0.9952,28.11
lr0.001_bs128_dr0.0_ls0.1,42,90,0.6942,0.9999,0.7085,0.9950,28.11
lr0.001_bs128_dr0.0_ls0.1,42,91,0.6941,0.9999,0.7065,0.9958,28.11
lr0.001_bs128_dr0.0_ls0.1,42,92,0.6941,0.9998,0.7078,0.9952,28.12
lr0.001_bs128_dr0.0_ls0.1,42,93,0.6940,0.9999,0.7075,0.9955,28.11
lr0.001_bs128_dr0.0_ls0.1,42,94,0.6941,0.9998,0.7078,0.9946,28.12
lr0.001_bs128_dr0.0_ls0.1,42,95,0.6939,0.9999,0.7074,0.9953,28.14
lr0.001_bs128_dr0.0_ls0.1,42,96,0.6942,0.9998,0.7072,0.9956,28.13
lr0.001_bs128_dr0.0_ls0.1,42,97,0.6940,0.9999,0.7068,0.9958,28.11
lr0.001_bs128_dr0.0_ls0.1,42,98,0.6939,0.9998,0.7046,0.9963,28.09
lr0.001_bs128_dr0.0_ls0.1,42,99,0.6938,0.9999,0.7062,0.9960,28.12
lr0.001_bs128_dr0.0_ls0.1,42,100,0.6937,1.0000,0.7083,0.9953,28.13
lr0.001_bs128_dr0.1_ls0.0,42,1,3.4509,0.3500,1.5234,0.5727,30.07
lr0.001_bs128_dr0.1_ls0.0,42,2,0.6399,0.8097,0.5030,0.8537,30.92
lr0.001_bs128_dr0.1_ls0.0,42,3,0.2985,0.9096,0.4095,0.8778,30.31
lr0.001_bs128_dr0.1_ls0.0,42,4,0.2066,0.9368,0.2296,0.9308,28.98
lr0.001_bs128_dr0.1_ls0.0,42,5,0.1588,0.9520,0.1619,0.9495,28.83
lr0.001_bs128_dr0.1_ls0.0,42,6,0.1373,0.9579,0.1616,0.9524,29.22
lr0.001_bs128_dr0.1_ls0.0,42,7,0.1238,0.9619,0.1884,0.9400,30.32
lr0.001_bs128_dr0.1_ls0.0,42,8,0.1018,0.9687,0.1495,0.9543,29.72
lr0.001_bs128_dr0.1_ls0.0,42,9,0.0956,0.9703,0.1431,0.9586,29.08
lr0.001_bs128_dr0.1_ls0.0,42,10,0.0854,0.9741,0.1589,0.9518,28.88
lr0.001_bs128_dr0.1_ls0.0,42,11,0.0875,0.9736,0.1236,0.9626,28.75
lr0.001_bs128_dr0.1_ls0.0,42,12,0.0766,0.9761,0.1253,0.9625,28.78
lr0.001_bs128_dr0.1_ls0.0,42,13,0.0723,0.9777,0.1043,0.9690,28.78
lr0.001_bs128_dr0.1_ls0.0,42,14,0.0679,0.9790,0.0997,0.9707,28.72
lr0.001_bs128_dr0.1_ls0.0,42,15,0.0623,0.9807,0.0921,0.9734,28.72
lr0.001_bs128_dr0.1_ls0.0,42,16,0.0598,0.9816,0.0900,0.9757,28.73
lr0.001_bs128_dr0.1_ls0.0,42,17,0.0568,0.9822,0.0811,0.9762,28.93
lr0.001_bs128_dr0.1_ls0.0,42,18,0.0528,0.9839,0.0721,0.9802,29.60
lr0.001_bs128_dr0.1_ls0.0,42,19,0.0520,0.9833,0.0657,0.9815,29.32
lr0.001_bs128_dr0.1_ls0.0,42,20,0.0490,0.9849,0.0724,0.9801,29.11
lr0.001_bs128_dr0.1_ls0.0,42,21,0.0466,0.9854,0.0777,0.9777,28.93
lr0.001_bs128_dr0.1_ls0.0,42,22,0.0428,0.9865,0.0723,0.9799,28.98
lr0.001_bs128_dr0.1_ls0.0,42,23,0.0449,0.9860,0.0768,0.9792,28.93
lr0.001_bs128_dr0.1_ls0.0,42,24,0.0395,0.9876,0.0732,0.9802,28.96
lr0.001_bs128_dr0.1_ls0.0,42,25,0.0416,0.9868,0.0700,0.9807,28.95
lr0.001_bs128_dr0.1_ls0.0,42,26,0.0245,0.9923,0.0360,0.9902,28.89
lr0.001_bs128_dr0.1_ls0.0,42,27,0.0197,0.9942,0.0421,0.9883,28.54
lr0.001_bs128_dr0.1_ls0.0,42,28,0.0189,0.9940,0.0465,0.9874,28.61
lr0.001_bs128_dr0.1_ls0.0,42,29,0.0192,0.9936,0.0506,0.9873,28.65
lr0.001_bs128_dr0.1_ls0.0,42,30,0.0197,0.9936,0.0440,0.9880,28.62
lr0.001_bs128_dr0.1_ls0.0,42,31,0.0180,0.9943,0.0445,0.9890,28.61
lr0.001_bs128_dr0.1_ls0.0,42,32,0.0182,0.9942,0.0428,0.9880,28.66
lr0.001_bs128_dr0.1_ls0.0,42,33,0.0138,0.9955,0.0342,0.9905,28.79
lr0.001_bs128_dr0.1_ls0.0,42,34,0.0107,0.9968,0.0374,0.9896,29.12
lr0.001_bs128_dr0.1_ls0.0,42,35,0.0093,0.9972,0.0324,0.9917,29.05
lr0.001_bs128_dr0.1_ls0.0,42,36,0.0096,0.9971,0.0340,0.9917,29.06
lr0.001_bs128_dr0.1_ls0.0,42,37,0.0098,0.9968,0.0378,0.9896,28.89
lr0.001_bs128_dr0.1_ls0.0,42,38,0.0102,0.9966,0.0341,0.9906,28.90
lr0.001_bs128_dr0.1_ls0.0,42,39,0.0090,0.9971,0.0381,0.9906,28.70
lr0.001_bs128_dr0.1_ls0.0,42,40,0.0093,0.9969,0.0332,0.9919,28.72
lr0.001_bs128_dr0.1_ls0.0,42,41,0.0088,0.9972,0.0307,0.9921,28.59
lr0.001_bs128_dr0.1_ls0.0,42,42,0.0082,0.9972,0.0336,0.9917,28.71
lr0.001_bs128_dr0.1_ls0.0,42,43,0.0081,0.9976,0.0370,0.9910,29.00
lr0.001_bs128_dr0.1_ls0.0,42,44,0.0077,0.9976,0.0341,0.9915,29.01
lr0.001_bs128_dr0.1_ls0.0,42,45,0.0085,0.9973,0.0349,0.9914,29.00
lr0.001_bs128_dr0.1_ls0.0,42,46,0.0082,0.9973,0.0382,0.9897,29.55
lr0.001_bs128_dr0.1_ls0.0,42,47,0.0081,0.9975,0.0382,0.9912,29.91
lr0.001_bs128_dr0.1_ls0.0,42,48,0.0066,0.9981,0.0325,0.9924,29.64
lr0.001_bs128_dr0.1_ls0.0,42,49,0.0054,0.9983,0.0295,0.9930,29.42
lr0.001_bs128_dr0.1_ls0.0,42,50,0.0048,0.9987,0.0311,0.9928,29.01
lr0.001_bs128_dr0.1_ls0.0,42,51,0.0046,0.9987,0.0296,0.9917,29.03
lr0.001_bs128_dr0.1_ls0.0,42,52,0.0041,0.9988,0.0330,0.9918,29.06
lr0.001_bs128_dr0.1_ls0.0,42,53,0.0052,0.9983,0.0310,0.9920,29.42
lr0.001_bs128_dr0.1_ls0.0,42,54,0.0044,0.9986,0.0313,0.9919,29.82
lr0.001_bs128_dr0.1_ls0.0,42,55,0.0044,0.9986,0.0295,0.9921,29.84
lr0.001_bs128_dr0.1_ls0.0,42,56,0.0035,0.9988,0.0290,0.9930,29.58
lr0.001_bs128_dr0.1_ls0.0,42,57,0.0031,0.9992,0.0286,0.9922,29.38
lr0.001_bs128_dr0.1_ls0.0,42,58,0.0035,0.9990,0.0302,0.9924,29.38
lr0.001_bs128_dr0.1_ls0.0,42,59,0.0033,0.9991,0.0305,0.9926,29.16
lr0.001_bs128_dr0.1_ls0.0,42,60,0.0026,0.9992,0.0296,0.9924,29.00
lr0.001_bs128_dr0.1_ls0.0,42,61,0.0033,0.9992,0.0287,0.9933,29.37
lr0.001_bs128_dr0.1_ls0.0,42,62,0.0031,0.9990,0.0312,0.9930,29.76
lr0.001_bs128_dr0.1_ls0.0,42,63,0.0028,0.9991,0.0256,0.9936,29.76
lr0.001_bs128_dr0.1_ls0.0,42,64,0.0029,0.9991,0.0288,0.9923,29.53
lr0.001_bs128_dr0.1_ls0.0,42,65,0.0031,0.9990,0.0294,0.9932,29.53
lr0.001_bs128_dr0.1_ls0.0,42,66,0.0024,0.9993,0.0289,0.9934,29.32
lr0.001_bs128_dr0.1_ls0.0,42,67,0.0027,0.9992,0.0294,0.9933,29.35
lr0.001_bs128_dr0.1_ls0.0,42,68,0.0028,0.9992,0.0289,0.9932,29.34
lr0.001_bs128_dr0.1_ls0.0,42,69,0.0026,0.9992,0.0292,0.9924,29.34
lr0.001_bs128_dr0.1_ls0.0,42,70,0.0023,0.9993,0.0273,0.9933,29.31
lr0.001_bs128_dr0.1_ls0.0,42,71,0.0025,0.9992,0.0256,0.9943,29.13
lr0.001_bs128_dr0.1_ls0.0,42,72,0.0025,0.9993,0.0305,0.9935,29.15
lr0.001_bs128_dr0.1_ls0.0,42,73,0.0021,0.9995,0.0289,0.9933,29.40
lr0.001_bs128_dr0.1_ls0.0,42,74,0.0023,0.9993,0.0297,0.9933,29.70
lr0.001_bs128_dr0.1_ls0.0,42,75,0.0023,0.9993,0.0276,0.9935,29.64
lr0.001_bs128_dr0.1_ls0.0,42,76,0.0023,0.9993,0.0291,0.9933,29.43
lr0.001_bs128_dr0.1_ls0.0,42,77,0.0021,0.9994,0.0306,0.9935,29.43
lr0.001_bs128_dr0.1_ls0.0,42,78,0.0021,0.9994,0.0281,0.9932,29.22
lr0.001_bs128_dr0.1_ls0.0,42,79,0.0019,0.9995,0.0283,0.9935,29.23
lr0.001_bs128_dr0.1_ls0.0,42,80,0.0019,0.9995,0.0254,0.9937,29.23
lr0.001_bs128_dr0.1_ls0.0,42,81,0.0021,0.9994,0.0267,0.9935,29.03
lr0.001_bs128_dr0.1_ls0.0,42,82,0.0021,0.9994,0.0264,0.9935,29.03
lr0.001_bs128_dr0.1_ls0.0,42,83,0.0018,0.9995,0.0270,0.9939,29.02
lr0.001_bs128_dr0.1_ls0.0,42,84,0.0021,0.9994,0.0270,0.9937,29.12
lr0.001_bs128_dr0.1_ls0.0,42,85,0.0020,0.9995,0.0262,0.9935,29.17
lr0.001_bs128_dr0.1_ls0.0,42,86,0.0023,0.9993,0.0268,0.9931,29.13
lr0.001_bs128_dr0.1_ls0.0,42,87,0.0021,0.9995,0.0278,0.9936,29.13
lr0.001_bs128_dr0.1_ls0.0,42,88,0.0018,0.9996,0.0292,0.9929,29.07
lr0.001_bs128_dr0.1_ls0.0,42,89,0.0022,0.9993,0.0282,0.9938,28.87
lr0.001_bs128_dr0.1_ls0.0,42,90,0.0021,0.9995,0.0289,0.9938,28.70
lr0.001_bs128_dr0.1_ls0.0,42,91,0.0017,0.9995,0.0273,0.9942,28.59
lr0.001_bs128_dr0.1_ls0.0,42,92,0.0018,0.9994,0.0278,0.9938,28.62
lr0.001_bs128_dr0.1_ls0.0,42,93,0.0022,0.9993,0.0274,0.9932,29.20
lr0.001_bs128_dr0.1_ls0.0,42,94,0.0021,0.9995,0.0251,0.9937,29.18
lr0.001_bs128_dr0.1_ls0.0,42,95,0.0014,0.9997,0.0294,0.9931,29.20
lr0.001_bs128_dr0.1_ls0.0,42,96,0.0020,0.9995,0.0282,0.9939,29.17
lr0.001_bs128_dr0.1_ls0.0,42,97,0.0016,0.9996,0.0258,0.9939,29.18
lr0.001_bs128_dr0.1_ls0.0,42,98,0.0016,0.9996,0.0278,0.9934,28.98
lr0.001_bs128_dr0.1_ls0.0,42,99,0.0016,0.9996,0.0264,0.9937,28.98
lr0.001_bs128_dr0.1_ls0.0,42,100,0.0016,0.9997,0.0313,0.9932,29.11
lr0.001_bs128_dr0.1_ls0.1,42,1,3.7822,0.3453,1.9537,0.6167,29.30
lr0.001_bs128_dr0.1_ls0.1,42,2,1.4067,0.8020,1.1899,0.8796,29.21
lr0.001_bs128_dr0.1_ls0.1,42,3,1.0960,0.9091,1.2645,0.8387,29.20
lr0.001_bs128_dr0.1_ls0.1,42,4,0.9818,0.9432,0.9648,0.9444,29.30
lr0.001_bs128_dr0.1_ls0.1,42,5,0.9197,0.9609,0.9020,0.9626,30.13
lr0.001_bs128_dr0.1_ls0.1,42,6,0.8874,0.9662,0.8812,0.9664,29.82
lr0.001_bs128_dr0.1_ls0.1,42,7,0.8604,0.9722,0.9005,0.9564,29.62
lr0.001_bs128_dr0.1_ls0.1,42,8,0.8401,0.9754,0.8657,0.9656,29.00
lr0.001_bs128_dr0.1_ls0.1,42,9,0.8230,0.9787,0.8719,0.9602,28.83
lr0.001_bs128_dr0.1_ls0.1,42,10,0.8084,0.9816,0.8281,0.9726,29.10
lr0.001_bs128_dr0.1_ls0.1,42,11,0.8019,0.9819,0.8071,0.9764,29.28
lr0.001_bs128_dr0.1_ls0.1,42,12,0.7918,0.9837,0.8355,0.9686,29.26
lr0.001_bs128_dr0.1_ls0.1,42,13,0.7829,0.9850,0.8160,0.9725,29.27
lr0.001_bs128_dr0.1_ls0.1,42,14,0.7778,0.9850,0.8094,0.9728,29.27
lr0.001_bs128_dr0.1_ls0.1,42,15,0.7700,0.9865,0.8002,0.9751,29.55
lr0.001_bs128_dr0.1_ls0.1,42,16,0.7672,0.9867,0.7900,0.9780,29.69
lr0.001_bs128_dr0.1_ls0.1,42,17,0.7624,0.9880,0.7862,0.9784,29.67
lr0.001_bs128_dr0.1_ls0.1,42,18,0.7572,0.9884,0.7754,0.9800,29.65
lr0.001_bs128_dr0.1_ls0.1,42,19,0.7539,0.9886,0.7705,0.9819,29.65
lr0.001_bs128_dr0.1_ls0.1,42,20,0.7510,0.9892,0.7799,0.9784,29.65
lr0.001_bs128_dr0.1_ls0.1,42,21,0.7456,0.9903,0.7680,0.9812,29.63
lr0.001_bs128_dr0.1_ls0.1,42,22,0.7453,0.9903,0.7780,0.9775,29.39
lr0.001_bs128_dr0.1_ls0.1,42,23,0.7429,0.9905,0.7592,0.9841,29.33
lr0.001_bs128_dr0.1_ls0.1,42,24,0.7379,0.9916,0.7537,0.9848,29.19
lr0.001_bs128_dr0.1_ls0.1,42,25,0.7370,0.9920,0.7496,0.9858,28.98
lr0.001_bs128_dr0.1_ls0.1,42,26,0.7373,0.9914,0.7455,0.9870,29.01
lr0.001_bs128_dr0.1_ls0.1,42,27,0.7337,0.9921,0.7633,0.9824,29.07
lr0.001_bs128_dr0.1_ls0.1,42,28,0.7329,0.9921,0.7469,0.9869,29.20
lr0.001_bs128_dr0.1_ls0.1,42,29,0.7322,0.9922,0.7610,0.9828,29.65
lr0.001_bs128_dr0.1_ls0.1,42,30,0.7283,0.9931,0.7527,0.9841,29.60
lr0.001_bs128_dr0.1_ls0.1,42,31,0.7263,0.9937,0.7469,0.9854,29.59
lr0.001_bs128_dr0.1_ls0.1,42,32,0.7260,0.9935,0.7460,0.9851,29.14
lr0.001_bs128_dr0.1_ls0.1,42,33,0.7159,0.9959,0.7301,0.9897,28.97
lr0.001_bs128_dr0.1_ls0.1,42,34,0.7123,0.9968,0.7279,0.9903,29.01
lr0.001_bs128_dr0.1_ls0.1,42,35,0.7112,0.9969,0.7228,0.9920,28.97
lr0.001_bs128_dr0.1_ls0.1,42,36,0.7114,0.9968,0.7297,0.9888,29.34
lr0.001_bs128_dr0.1_ls0.1,42,37,0.7112,0.9966,0.7288,0.9903,30.73
lr0.001_bs128_dr0.1_ls0.1,42,38,0.7107,0.9971,0.7253,0.9908,29.75
lr0.001_bs128_dr0.1_ls0.1,42,39,0.7094,0.9974,0.7238,0.9913,28.75
lr0.001_bs128_dr0.1_ls0.1,42,40,0.7111,0.9968,0.7237,0.9919,28.76
lr0.001_bs128_dr0.1_ls0.1,42,41,0.7078,0.9978,0.7246,0.9901,28.65
lr0.001_bs128_dr0.1_ls0.1,42,42,0.7054,0.9981,0.7181,0.9923,28.90
lr0.001_bs128_dr0.1_ls0.1,42,43,0.7042,0.9984,0.7180,0.9926,29.27
lr0.001_bs128_dr0.1_ls0.1,42,44,0.7043,0.9983,0.7192,0.9923,29.45
lr0.001_bs128_dr0.1_ls0.1,42,45,0.7032,0.9987,0.7173,0.9924,29.40
lr0.001_bs128_dr0.1_ls0.1,42,46,0.7031,0.9986,0.7177,0.9928,29.34
lr0.001_bs128_dr0.1_ls0.1,42,47,0.7031,0.9986,0.7190,0.9919,29.17
lr0.001_bs128_dr0.1_ls0.1,42,48,0.7039,0.9982,0.7164,0.9936,29.17
lr0.001_bs128_dr0.1_ls0.1,42,49,0.7022,0.9989,0.7158,0.9934,28.92
lr0.001_bs128_dr0.1_ls0.1,42,50,0.7024,0.9986,0.7137,0.9938,28.75
lr0.001_bs128_dr0.1_ls0.1,42,51,0.7028,0.9985,0.7195,0.9924,28.63
lr0.001_bs128_dr0.1_ls0.1,42,52,0.7015,0.9990,0.7153,0.9934,28.64
lr0.001_bs128_dr0.1_ls0.1,42,53,0.7020,0.9986,0.7170,0.9931,28.61
lr0.001_bs128_dr0.1_ls0.1,42,54,0.7021,0.9986,0.7168,0.9933,28.62
lr0.001_bs128_dr0.1_ls0.1,42,55,0.7018,0.9987,0.7144,0.9937,28.66
lr0.001_bs128_dr0.1_ls0.1,42,56,0.7011,0.9990,0.7150,0.9939,28.67
lr0.001_bs128_dr0.1_ls0.1,42,57,0.7003,0.9992,0.7153,0.9935,28.74
lr0.001_bs128_dr0.1_ls0.1,42,58,0.7002,0.9991,0.7160,0.9927,28.78
lr0.001_bs128_dr0.1_ls0.1,42,59,0.6998,0.9991,0.7129,0.9944,28.76
lr0.001_bs128_dr0.1_ls0.1,42,60,0.6994,0.9994,0.7150,0.9933,28.75
lr0.001_bs128_dr0.1_ls0.1,42,61,0.6994,0.9994,0.7149,0.9940,28.75
lr0.001_bs128_dr0.1_ls0.1,42,62,0.6994,0.9992,0.7142,0.9935,28.76
lr0.001_bs128_dr0.1_ls0.1,42,63,0.6991,0.9994,0.7133,0.9937,28.76
lr0.001_bs128_dr0.1_ls0.1,42,64,0.6992,0.9993,0.7147,0.9933,28.72
lr0.001_bs128_dr0.1_ls0.1,42,65,0.6996,0.9991,0.7151,0.9929,28.71
lr0.001_bs128_dr0.1_ls0.1,42,66,0.6988,0.9993,0.7133,0.9936,28.66
lr0.001_bs128_dr0.1_ls0.1,42,67,0.6986,0.9993,0.7128,0.9940,28.45
lr0.001_bs128_dr0.1_ls0.1,42,68,0.6982,0.9995,0.7135,0.9935,28.28
lr0.001_bs128_dr0.1_ls0.1,42,69,0.6982,0.9996,0.7129,0.9940,29.05
lr0.001_bs128_dr0.1_ls0.1,42,70,0.6982,0.9996,0.7126,0.9940,29.79
lr0.001_bs128_dr0.1_ls0.1,42,71,0.6986,0.9994,0.7133,0.9937,29.64
lr0.001_bs128_dr0.1_ls0.1,42,72,0.6982,0.9995,0.7131,0.9939,27.97
lr0.001_bs128_dr0.1_ls0.1,42,73,0.6979,0.9996,0.7135,0.9938,27.94
lr0.001_bs128_dr0.1_ls0.1,42,74,0.6979,0.9995,0.7145,0.9931,28.04
lr0.001_bs128_dr0.1_ls0.1,42,75,0.6975,0.9998,0.7142,0.9933,29.09
lr0.001_bs128_dr0.1_ls0.1,42,76,0.6980,0.9996,0.7132,0.9935,29.61
lr0.001_bs128_dr0.1_ls0.1,42,77,0.6976,0.9996,0.7128,0.9939,29.55
lr0.001_bs128_dr0.1_ls0.1,42,78,0.6977,0.9996,0.7135,0.9940,29.27
lr0.001_bs128_dr0.1_ls0.1,42,79,0.6976,0.9996,0.7136,0.9935,28.38
lr0.001_bs128_dr0.1_ls0.1,42,80,0.6975,0.9997,0.7105,0.9947,28.47
lr0.001_bs128_dr0.1_ls0.1,42,81,0.6975,0.9996,0.7125,0.9943,29.26
lr0.001_bs128_dr0.1_ls0.1,42,82,0.6974,0.9997,0.7114,0.9946,29.56
lr0.001_bs128_dr0.1_ls0.1,42,83,0.6974,0.9997,0.7120,0.9947,29.54
lr0.001_bs128_dr0.1_ls0.1,42,84,0.6974,0.9998,0.7106,0.9944,29.29
lr0.001_bs128_dr0.1_ls0.1,42,85,0.6973,0.9997,0.7095,0.9951,29.28
lr0.001_bs128_dr0.1_ls0.1,42,86,0.6975,0.9997,0.7112,0.9941,29.10
lr0.001_bs128_dr0.1_ls0.1,42,87,0.6973,0.9997,0.7127,0.9940,29.09
lr0.001_bs128_dr0.1_ls0.1,42,88,0.6970,0.9999,0.7135,0.9936,29.11
lr0.001_bs128_dr0.1_ls0.1,42,89,0.6973,0.9997,0.7122,0.9946,29.09
lr0.001_bs128_dr0.1_ls0.1,42,90,0.6974,0.9996,0.7130,0.9941,29.10
lr0.001_bs128_dr0.1_ls0.1,42,91,0.6972,0.9997,0.7109,0.9944,29.11
lr0.001_bs128_dr0.1_ls0.1,42,92,0.6971,0.9998,0.7114,0.9947,29.09
lr0.001_bs128_dr0.1_ls0.1,42,93,0.6970,0.9998,0.7117,0.9943,29.12
lr0.001_bs128_dr0.1_ls0.1,42,94,0.6972,0.9997,0.7104,0.9942,29.50
lr0.001_bs128_dr0.1_ls0.1,42,95,0.6970,0.9998,0.7120,0.9942,29.68
lr0.001_bs128_dr0.1_ls0.1,42,96,0.6972,0.9996,0.7120,0.9943,29.64
lr0.001_bs128_dr0.1_ls0.1,42,97,0.6971,0.9998,0.7106,0.9949,29.63
lr0.001_bs128_dr0.1_ls0.1,42,98,0.6969,0.9998,0.7107,0.9946,29.37
lr0.001_bs128_dr0.1_ls0.1,42,99,0.6969,0.9998,0.7112,0.9949,29.35
lr0.001_bs128_dr0.1_ls0.1,42,100,0.6968,0.9999,0.7116,0.9941,28.62
lr0.0005_bs64_dr0.0_ls0.0,42,1,3.1239,0.4231,0.9369,0.7285,30.40
lr0.0005_bs64_dr0.0_ls0.0,42,2,0.5117,0.8494,0.4215,0.8779,30.52
lr0.0005_bs64_dr0.0_ls0.0,42,3,0.2570,0.9221,0.2419,0.9271,31.54
lr0.0005_bs64_dr0.0_ls0.0,42,4,0.1774,0.9462,0.1604,0.9516,31.77
lr0.0005_bs64_dr0.0_ls0.0,42,5,0.1411,0.9571,0.1347,0.9600,31.44
lr0.0005_bs64_dr0.0_ls0.0,42,6,0.1223,0.9630,0.1266,0.9636,30.70
lr0.0005_bs64_dr0.0_ls0.0,42,7,0.1092,0.9669,0.1271,0.9598,30.73
lr0.0005_bs64_dr0.0_ls0.0,42,8,0.0975,0.9701,0.0984,0.9701,30.72
lr0.0005_bs64_dr0.0_ls0.0,42,9,0.0883,0.9724,0.1107,0.9688,30.75
lr0.0005_bs64_dr0.0_ls0.0,42,10,0.0803,0.9755,0.0842,0.9746,31.24
lr0.0005_bs64_dr0.0_ls0.0,42,11,0.0738,0.9771,0.0770,0.9777,31.35
lr0.0005_bs64_dr0.0_ls0.0,42,12,0.0696,0.9790,0.0890,0.9741,31.30
lr0.0005_bs64_dr0.0_ls0.0,42,13,0.0660,0.9798,0.0747,0.9782,30.91
lr0.0005_bs64_dr0.0_ls0.0,42,14,0.0617,0.9812,0.0836,0.9755,30.75
lr0.0005_bs64_dr0.0_ls0.0,42,15,0.0581,0.9821,0.0706,0.9794,30.76
lr0.0005_bs64_dr0.0_ls0.0,42,16,0.0528,0.9839,0.0606,0.9819,30.78
lr0.0005_bs64_dr0.0_ls0.0,42,17,0.0496,0.9849,0.0758,0.9780,30.69
lr0.0005_bs64_dr0.0_ls0.0,42,18,0.0491,0.9853,0.0678,0.9801,30.67
lr0.0005_bs64_dr0.0_ls0.0,42,19,0.0475,0.9851,0.0584,0.9825,30.72
lr0.0005_bs64_dr0.0_ls0.0,42,20,0.0420,0.9869,0.0502,0.9856,30.75
lr0.0005_bs64_dr0.0_ls0.0,42,21,0.0427,0.9868,0.0633,0.9819,30.74
lr0.0005_bs64_dr0.0_ls0.0,42,22,0.0413,0.9869,0.0593,0.9827,30.76
lr0.0005_bs64_dr0.0_ls0.0,42,23,0.0377,0.9883,0.0509,0.9848,30.70
lr0.0005_bs64_dr0.0_ls0.0,42,24,0.0365,0.9882,0.0484,0.9855,30.71
lr0.0005_bs64_dr0.0_ls0.0,42,25,0.0348,0.9888,0.0508,0.9860,30.76
lr0.0005_bs64_dr0.0_ls0.0,42,26,0.0330,0.9894,0.0524,0.9838,30.73
