config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.1_ls0.0,42,92,0.0018,0.9994,0.0380,0.9921,35.99
lr0.001_bs64_dr0.1_ls0.0,42,93,0.0017,0.9995,0.0369,0.9933,36.02
lr0.001_bs64_dr0.1_ls0.0,42,94,0.0018,0.9995,0.0367,0.9926,36.12
lr0.001_bs64_dr0.1_ls0.0,42,95,0.0022,0.9994,0.0387,0.9923,36.06
lr0.001_bs64_dr0.1_ls0.0,42,96,0.0018,0.9994,0.0374,0.9922,36.07
lr0.001_bs64_dr0.1_ls0.0,42,97,0.0018,0.9995,0.0403,0.9921,36.08
lr0.001_bs64_dr0.1_ls0.0,42,98,0.0016,0.9995,0.0402,0.9920,36.09
lr0.001_bs64_dr0.1_ls0.1,42,1,4.5141,0.5500,2.9592,0.2809,36.71
lr0.001_bs64_dr0.1_ls0.1,42,2,1.1886,0.8951,1.5174,0.7608,36.70
lr0.001_bs64_dr0.1_ls0.1,42,3,0.9654,0.9489,1.2932,0.8334,36.72
lr0.001_bs64_dr0.1_ls0.1,42,4,0.8942,0.9653,1.0728,0.9079,36.71
lr0.001_bs64_dr0.1_ls0.1,42,5,0.8536,0.9730,1.0401,0.9167,36.72
lr0.001_bs64_dr0.1_ls0.1,42,6,0.8256,0.9784,0.8869,0.9584,36.67
lr0.001_bs64_dr0.1_ls0.1,42,7,0.8092,0.9806,0.8456,0.9666,36.73
lr0.001_bs64_dr0.1_ls0.1,42,8,0.7953,0.9822,0.8383,0.9659,36.85
lr0.001_bs64_dr0.1_ls0.1,42,9,0.7844,0.9843,0.8240,0.9670,36.74
